id,idade,renda,categoria,nota,cidade_Belo Horizonte,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,cidade_nan,feedback_Bom,feedback_Regular,feedback_Ruim,feedback_nan
497,-1.4761304641201116,1.6488764638932485,A,-0.9840346096619389,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
498,-0.5957160741627976,1.1873051852954482,A,-0.021273995192051223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
499,-0.09262213704433242,-0.866253917632374,B,0.4601063120428924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
500,0.9135657371925979,1.4861065695491742,B,0.42572200438325364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
501,0.4733585422139409,0.3505831369264683,A,1.0446395422567527,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
502,0.7877922529129816,0.5934084760453924,B,1.6291727724706127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
503,0.7249055107731734,1.493992287630346,B,-1.4654149168968826,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
504,-1.2874702377006872,-1.4036096858792948,B,-0.5714229177462729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
505,-1.4132437219803036,-1.2077448820773358,A,0.04749462012722621,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
506,0.15892483151490017,-0.495134450194297,B,0.769565080979642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
507,-1.0988100112812627,1.391634868094092,B,0.15064754310614298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
508,-0.9101497848618383,0.08157287720371106,A,-0.3995013794480787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
509,0.41047180007413275,0.9824391367228316,B,1.6635570801302522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
510,-0.02973539490452427,-0.40889938698101813,A,0.15064754310614298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
511,1.2279994478916387,0.06339920709623431,A,1.491635541832058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
512,-1.3503569798404953,1.0133172578489253,B,0.5288749273621701,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
513,0.9135657371925979,0.3248375797757826,B,1.4572512341724186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
514,-1.7276774326793443,-1.6205439643662958,B,-0.2963484564691622,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
515,-0.28128236346375685,1.378513877697815,B,-1.5341835322161603,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
516,-0.40705584774337317,0.8389127910247427,A,0.11626323544650395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
517,0.41047180007413275,1.1729374297756283,B,-0.7433444560444671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
519,0.3475850579343246,-0.8901764017534399,A,0.04749462012722621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
520,0.7249055107731734,0.010687004756244421,B,1.010255234597114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
521,-0.8472630427220301,1.002478675001468,B,0.5632592350218089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
522,-1.53901720625992,-0.5905162616594706,A,0.4944906197025314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
523,1.6682066428702957,0.028735142448535696,B,-1.4654149168968826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
524,0.15892483151490017,1.220525627168518,A,-1.5341835322161603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
525,1.0393392214722141,-0.43730109591664285,A,1.6291727724706127,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
526,0.09603808937509202,-1.0658333397200372,A,-1.0528032249812167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
527,-0.344169105603565,0.4722868134484047,B,0.975870926937475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
528,0.6620187686333654,0.4661043420005394,B,-1.568567839875799,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
529,0.6620187686333654,0.13077873094682677,B,0.7007964656603644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
530,-0.40705584774337317,-0.6149494344695852,B,0.6664121580007256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
531,-0.9730365270016464,-0.7172612058548624,B,0.735180773320003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
532,1.5424331585906794,0.8001147157042445,B,-0.021273995192051223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
533,-1.161696753421071,1.0713303517210493,A,-0.021273995192051223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
534,0.0061182976373441045,0.11955784483494211,A,0.8727180039585585,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
535,-0.7214895584424139,0.12912969149280462,A,1.1477924652356695,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
536,0.41047180007413275,1.3797492307836137,B,0.28818477374469814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,-1.3503569798404953,-1.2428140740649496,A,-0.5714229177462729,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
538,-1.0359232691414546,0.5201175166433566,A,0.4944906197025314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
539,0.41047180007413275,-1.5878142401162219,A,0.4944906197025314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
540,0.9764524793324061,-0.8751324829972825,A,0.6320278503410866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
541,0.7249055107731734,0.386970419273526,B,0.735180773320003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
542,-1.7276774326793443,1.0756155718939582,B,1.1477924652356695,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
543,0.22181157365470833,-0.09198139280853616,A,0.8727180039585585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
544,1.2908861900314468,1.5790233808616227,A,0.32256908140433715,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
545,1.4795464164508711,0.8550208823005377,B,-1.4310306092372438,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
546,0.03315134723528388,-0.4101860942366653,B,-0.46826999476735626,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
547,0.6620187686333654,1.436869332702262,A,-1.4654149168968826,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
548,0.03315134723528388,1.3135251757546116,B,0.3913376967236146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
549,0.7877922529129816,-1.3539559096547233,A,0.28818477374469814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
550,-0.7214895584424139,0.2426709080182748,A,0.769565080979642,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
551,-1.601903948399728,-0.9400726837800739,B,0.3569533890639759,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
552,1.5424331585906794,1.2243315417561749,A,0.4944906197025314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
553,0.15892483151490017,1.1918785594213954,B,0.11626323544650395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
554,0.0061182976373441045,-0.39942739565341656,B,1.0446395422567527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,0.5991320264935572,0.928311841702573,B,-0.8808816866830224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
556,1.6053199007304875,1.4234316582585862,A,1.216561080554947,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
557,1.6053199007304875,-0.02384296844796122,B,0.6320278503410866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558,1.2908861900314468,-1.1595832297878048,A,0.3913376967236146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559,1.1651127057518305,0.31082359742602966,A,-1.6717207628547157,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
560,1.0393392214722141,1.2446906170916465,B,0.32256908140433715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
561,1.2279994478916387,-1.3331317937811797,A,0.5632592350218089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
562,0.9764524793324061,-0.2752244828655226,B,-1.4654149168968826,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
563,-1.664790690539536,-0.8251334926309518,B,0.6320278503410866,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
564,0.0061182976373441045,1.520120148045459,A,0.08187892778686523,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
565,1.1651127057518305,-0.4198406781681725,A,1.3197140035338637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
566,1.353772932171255,-0.363482329768943,A,-1.568567839875799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
567,-0.8472630427220301,-0.0332892826906385,B,0.7007964656603644,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
568,-1.601903948399728,-0.3838356990855421,A,1.6291727724706127,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
569,-0.15550887918414055,0.7928195705763298,A,-1.155956147960133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
570,-0.28128236346375685,1.470851528094751,B,1.4228669265127798,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
571,1.2908861900314468,-0.7906206374833624,A,-0.5026543024269952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
572,1.0393392214722141,1.1710030893780035,B,0.21941615842542042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
573,-1.3503569798404953,0.6868045929430925,A,0.0011543476214693064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
574,1.4795464164508711,0.7507605054704555,B,-0.22757984114988444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
575,-0.5957160741627976,-1.0629346821330363,B,-0.09004261051132896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
576,0.8506789950527898,-0.4005885704938785,A,1.594788464810974,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
577,1.2908861900314468,0.972539193979826,A,0.21941615842542042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
578,0.7877922529129816,-1.0986857433758601,A,-0.537038610086634,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
579,0.9135657371925979,0.1644955964617653,A,-1.5341835322161603,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
580,-1.4132437219803036,0.03376214507481123,B,1.4572512341724186,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
581,0.41047180007413275,-1.2747934568333492,B,-1.362261993917966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
582,-1.4132437219803036,0.5840734291707196,A,1.0790238499163913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
583,1.6682066428702957,1.6280409359819608,A,-0.2963484564691622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
584,-0.28128236346375685,1.4964943769057395,B,-0.2963484564691622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
585,1.5424331585906794,1.5090076762921436,A,1.594788464810974,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
586,-0.9101497848618383,-0.9235737302115438,A,-1.4654149168968826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
587,1.0393392214722141,-1.137908917102326,B,-0.46826999476735626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
588,-0.344169105603565,-1.3246012955674662,A,-1.362261993917966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
589,1.1022259636120224,-0.6110493705705395,A,1.6291727724706127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
590,-1.0359232691414546,-1.0686578190617015,B,0.7007964656603644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591,-0.15550887918414055,-0.6729511163039649,B,1.3540983111935023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
592,-0.40705584774337317,1.2024118702591982,A,-0.9840346096619389,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
593,0.0061182976373441045,0.12018550691086748,A,1.2853296958742244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
594,0.8506789950527898,-0.3910680780058645,B,0.04749462012722621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
595,-1.2874702377006872,-0.29535246443667607,A,1.182176772895308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
596,1.5424331585906794,-0.9040562926596996,B,-1.4654149168968826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
597,-0.40705584774337317,-1.5550274556774273,B,-1.396646301577605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
598,-1.4761304641201116,-1.633125735979164,A,1.6979413877898908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
599,-1.0359232691414546,-0.5961566613144913,B,-0.46826999476735626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
600,0.9135657371925979,-0.06219597429643943,A,-0.46826999476735626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
601,-0.09262213704433242,-1.4667410786796469,A,-1.362261993917966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
602,-0.8472630427220301,0.9740826720847153,A,-0.3307327641288009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
603,-0.8472630427220301,-1.525738460807199,B,1.4228669265127798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
604,0.7249055107731734,-0.0332892826906385,B,-0.3995013794480787,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
605,-1.4761304641201116,-0.043717032179308384,B,0.21941615842542042,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
606,-0.5957160741627976,-0.6964998561889117,B,-0.09004261051132896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
607,-0.09262213704433242,-1.124417035479366,A,0.3913376967236146,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
608,1.1022259636120224,0.7375082766401216,A,-1.396646301577605,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
609,0.22181157365470833,-0.4559455125810633,A,-0.8121130713637447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
610,1.1651127057518305,1.231538243591573,A,1.2853296958742244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
611,1.6682066428702957,1.2394581977859773,A,1.2853296958742244,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
612,-0.7843763005822221,0.4584354526365056,A,-0.46826999476735626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
613,0.8506789950527898,0.13593697200715918,B,-0.12442691817096799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
614,-1.4761304641201116,0.522927730937841,B,1.0446395422567527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
615,-0.5957160741627976,0.8854339628885598,B,-1.155956147960133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
616,-0.7214895584424139,-0.9435333842259715,B,-0.5026543024269952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
617,1.2908861900314468,-0.31979704928453445,B,-1.155956147960133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
618,-0.5957160741627976,-1.5789727638739814,B,-0.5026543024269952,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
619,1.1022259636120224,-0.6408576131581242,B,0.25380046608505946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
620,0.22181157365470833,-0.3393144868363788,B,1.5604041571513354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
621,0.6620187686333654,-0.29194597117006255,A,-1.155956147960133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
622,1.2279994478916387,-0.10948175268911096,B,-1.4997992245565217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
623,-0.5328293320229894,-1.049434241481768,B,1.491635541832058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
624,-1.0359232691414546,-0.0010731001390489577,A,1.7323256954495294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
625,0.5991320264935572,-1.630697824949107,A,-0.2963484564691622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
626,-0.15550887918414055,-0.4326820736397189,A,1.010255234597114,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
627,0.09603808937509202,-0.6541412250922548,B,-0.43388568710771735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
628,-1.53901720625992,0.7918723714435697,A,-1.362261993917966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
629,-1.0359232691414546,-1.3996839448953249,B,1.491635541832058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
630,-0.9101497848618383,0.5593150132848986,B,-0.09004261051132896,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
631,-0.9730365270016464,1.637695519913468,B,-0.19319553349024543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
632,-0.5957160741627976,1.0890732174036857,B,-0.7777287637041058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,0.03315134723528388,-1.198481160438564,B,-0.7433444560444671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
634,0.7877922529129816,0.2918796147708266,A,0.18503185076578169,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
635,-0.8472630427220301,0.38999460927571167,B,0.0011543476214693064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
636,-0.09262213704433242,0.07470568349119973,A,-0.19319553349024543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
637,0.8506789950527898,0.9973204339411357,A,-1.6373364551950769,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
638,-1.664790690539536,-1.4746153847230745,A,-0.8121130713637447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
639,0.9764524793324061,0.3560181199020949,A,-1.4654149168968826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
640,-1.53901720625992,-1.14671901024077,A,-1.2934933785986884,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
641,0.7877922529129816,1.211923803718904,B,0.11626323544650395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
642,1.1022259636120224,-1.008111252810388,A,1.491635541832058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
643,-0.5957160741627976,-0.30452203676405887,B,0.25380046608505946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
644,1.5424331585906794,-0.6381700782693891,A,-0.22757984114988444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
645,-0.02973539490452427,-1.009275280660286,A,-0.7433444560444671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
646,1.2908861900314468,-0.4567072661004819,A,1.0790238499163913,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
647,-0.9730365270016464,-0.5754238417429007,B,-1.568567839875799,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
648,1.6053199007304875,-1.378654412342388,B,1.4228669265127798,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
649,0.5362452843537491,0.9119041844359955,A,-0.09004261051132896,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
650,0.5362452843537491,1.3792271300568213,A,1.5604041571513354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
651,0.9135657371925979,0.6593386711024838,A,-0.1588112258306067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
652,0.41047180007413275,-0.6441956341982732,A,-1.155956147960133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
653,-0.9101497848618383,-0.40887085688665775,B,-1.2247247632794107,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
654,1.2908861900314468,-0.0332892826906385,A,1.182176772895308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
655,1.0393392214722141,0.7113747102061364,A,0.0011543476214693064,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
656,0.5362452843537491,-1.31830470374216,B,0.28818477374469814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,1.0393392214722141,0.807110294841377,B,-1.155956147960133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
658,0.9764524793324061,0.147737019034557,B,-1.6373364551950769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
659,1.2908861900314468,0.8838077475100257,B,-1.5341835322161603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
660,0.3475850579343246,-0.42962364752430077,A,-0.021273995192051223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
661,0.9135657371925979,1.4517934250621065,A,-1.602952147535438,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
662,0.09603808937509202,-1.5852722087087237,B,1.4228669265127798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
663,1.1651127057518305,-0.07509728296614264,A,-0.7433444560444671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
664,1.6682066428702957,-0.3192264473973295,B,0.735180773320003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
665,-0.09262213704433242,0.08075406349557178,B,0.21941615842542042,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
666,-1.4132437219803036,1.098157199447988,B,-0.19319553349024543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
667,1.416659674311063,-0.4772574930681671,B,0.0011543476214693064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
668,0.15892483151490017,1.5343481061029138,A,-1.362261993917966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
669,-0.09262213704433242,-0.6655104676948126,A,-0.19319553349024543,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
670,-0.7214895584424139,-1.6163614525330836,A,0.32256908140433715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
671,1.6682066428702957,-1.2447056193210342,B,0.3913376967236146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
672,0.7249055107731734,-1.3623808465193037,B,-1.3278776862583273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
673,-1.161696753421071,-1.4620307601007703,B,-0.7089601483848282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
674,0.22181157365470833,-1.250853854655667,A,0.5288749273621701,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
675,0.41047180007413275,-1.137774825658833,B,-1.0184189173215776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
676,-0.7214895584424139,0.7939778924073556,B,-0.09004261051132896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
677,-0.344169105603565,-0.2540123577086798,A,-1.5341835322161603,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
678,-1.0988100112812627,-1.3605206843670157,A,-1.0871875326408555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
679,-0.7214895584424139,-0.3536223291580419,A,-0.1588112258306067,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
680,-0.28128236346375685,1.0121189938857948,B,-0.9152659943426612,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
681,-1.7276774326793443,-0.7733799014614658,B,1.3884826188531412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
682,-0.7214895584424139,-0.8344799515433681,B,-0.537038610086634,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
683,-0.344169105603565,-0.8062808062777014,B,-1.0184189173215776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
684,-1.161696753421071,0.08812623987825934,A,-0.8808816866830224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685,-0.02973539490452427,-1.3386951621814278,B,0.6320278503410866,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
686,-0.15550887918414055,-1.0674909382023674,A,0.8383336962989197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
687,0.15892483151490017,-1.5317497516889027,A,1.4572512341724186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
688,-0.8472630427220301,1.3864994511092479,B,1.6635570801302522,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
689,0.15892483151490017,-0.20316317053041388,B,1.2509453882145856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
690,0.15892483151490017,0.340537690702226,B,0.769565080979642,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
691,-0.344169105603565,-1.3087414161126056,A,-0.46826999476735626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
692,0.2846983157945165,0.05288872033391998,A,1.2509453882145856,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
693,0.7249055107731734,0.5579170386612462,A,-1.0184189173215776,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
694,0.7877922529129816,1.6313646919749294,A,0.8039493886392808,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
695,0.03315134723528388,-0.5150227789728243,A,-0.7777287637041058,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
696,0.2846983157945165,1.2415466006931473,B,0.8039493886392808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
697,-0.9101497848618383,-0.16197997932139901,B,1.4228669265127798,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
698,-0.7214895584424139,0.0471227882637143,B,-0.8121130713637447,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
699,1.1022259636120224,-0.9816296192252079,A,0.4944906197025314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700,1.1022259636120224,-1.181902322605825,B,0.3569533890639759,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
701,0.5362452843537491,0.9773721919644518,B,1.3540983111935023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
